1,0.6
2,2.2
3,0.8
4,1.0
5,0.7
6,0.8
7,0.9
8,0.8
9,0.8
10,0.8
11,0.7
12,1.6
13,0.8
14,0.9
15,1.0
16,0.9
17,1.0
18,1.3
19,0.9
20,1.5
21,1.0
22,1.3
23,1.0
24,0.9
25,1.0
26,1.0
27,1.1
28,1.1
29,1.4
30,1.4
31,2.7
32,1.0
33,1.1
34,1.3
35,52.1
36,3.1
37,2.2
38,3.2
39,1.8
40,1.2
41,1.4
42,1.6
43,1.6
44,1.9
45,1.7
46,1.7
47,1.4
48,1.4
49,1.7
